dg1 [um],dg_feed [um],L1 [um],L2 [um],Freq [GHz],S11_dB,S21_dB
-6,-66,50,-92,2.1,-0.161266971476891,-16.8896859247022
-6,-66,50,-92,2.105,-0.13865076887523,-17.8765525665497
-6,-66,50,-92,2.11,-0.120607635190293,-18.8416797208765
-6,-66,50,-92,2.115,-0.106084186125782,-19.7857214506617
-6,-66,50,-92,2.12,-0.0942901626275372,-20.7094159553389
-6,-66,50,-92,2.125,-0.0846285399760439,-21.6135411317816
-6,-66,50,-92,2.13,-0.076645121499203,-22.4988851470406
-6,-66,50,-92,2.135,-0.0699919815877199,-23.3662273112975
-6,-66,50,-92,2.14,-0.0644007925957727,-24.216325992289
-6,-66,50,-92,2.145,-0.0596632409363341,-25.0499113228811
-6,-66,50,-92,2.15,-0.0556165563374313,-25.8676811523277
-6,-66,50,-92,2.155,-0.0521327509344165,-26.6702991739664
-6,-66,50,-92,2.16,-0.049110566491951,-27.4583944946596
-6,-66,50,-92,2.165,-0.0464694107433253,-28.2325621407637
-6,-66,50,-92,2.17,-0.0441447637369965,-28.9933641539706
-6,-66,50,-92,2.175,-0.0420846771711602,-29.7413310400534
-6,-66,50,-92,2.18,-0.040247091252807,-30.4769634095236
-6,-66,50,-92,2.185,-0.0385977666184854,-31.2007337018672
-6,-66,50,-92,2.19,-0.0371086816328848,-31.9130879215156
-6,-66,50,-92,2.195,-0.0357567837625721,-32.6144473389755
-6,-66,50,-92,2.2,-0.0345230117945909,-33.3052101279648
-6,-66,50,-92,2.205,-0.0333915263187363,-33.9857529213962
-6,-66,50,-92,2.21,-0.0323491011664507,-34.6564322772066
-6,-66,50,-92,2.215,-0.0313846398590946,-35.3175860505376
-6,-66,50,-92,2.22,-0.0304887896119168,-35.9695346724327
-6,-66,50,-92,2.225,-0.0296536318239793,-36.6125823375494
-6,-66,50,-92,2.23,-0.0288724328064033,-37.2470181048619
-6,-66,50,-92,2.235,-0.0281394421617549,-37.8731169161527
-6,-66,50,-92,2.24,-0.0274497290194385,-38.4911405375135
-6,-66,50,-92,2.245,-0.0267990484712024,-39.1013384291969
-6,-66,50,-92,2.25,-0.0261837321973985,-39.7039485491113
-6,-66,50,-92,2.255,-0.0256005985478344,-40.2991980950629
-6,-66,50,-92,2.26,-0.0250468783290856,-40.8873041905991
-6,-66,50,-92,2.265,-0.0245201533207307,-41.4684745190135
-6,-66,50,-92,2.27,-0.0240183051458023,-42.0429079097667
-6,-66,50,-92,2.275,-0.0235394725947489,-42.6107948812478
-6,-66,50,-92,2.28,-0.0230820158756747,-43.1723181435097
-6,-66,50,-92,2.285,-0.022644486559806,-43.7276530643029
-6,-66,50,-92,2.29,-0.0222256022258556,-44.2769681014594
-6,-66,50,-92,2.295,-0.0218242249947158,-44.8204252044156
-6,-66,50,-92,2.3,-0.0214393432956157,-45.3581801874181
-6,-66,50,-92,2.305,-0.0210700563254654,-45.890383076738
-6,-66,50,-92,2.31,-0.0207155607599985,-46.4171784340118
-6,-66,50,-92,2.315,-0.020375139353658,-46.9387056576364
-6,-66,50,-92,2.32,-0.0200481511287267,-47.4550992639874
-6,-66,50,-92,2.325,-0.0197340229059037,-47.9664891500556
-6,-66,50,-92,2.33,-0.019432241970451,-48.4730008389754
-6,-66,50,-92,2.335,-0.0191423497028054,-48.9747557097722
-6,-66,50,-92,2.34,-0.0188639360304765,-49.4718712125604
-6,-66,50,-92,2.345,-0.0185966345815725,-49.9644610702915
-6,-66,50,-92,2.35,-0.0183401184393667,-50.4526354680872
-6,-66,50,-92,2.355,-0.0180940964132163,-50.9365012310744
-6,-66,50,-92,2.36,-0.0178583097542751,-51.4161619915872
-6,-66,50,-92,2.365,-0.017632529255534,-51.8917183465152
-6,-66,50,-92,2.37,-0.0174165526847176,-52.3632680055096
-6,-66,50,-92,2.375,-0.0172102025062735,-52.830905930708
-6,-66,50,-92,2.38,-0.0170133238551387,-53.2947244685943
-6,-66,50,-92,2.385,-0.0168257827302584,-53.7548134745302
-6,-66,50,-92,2.39,-0.0166474643805128,-54.2112604304904
-6,-66,50,-92,2.395,-0.0164782718593817,-54.6641505564546
-6,-66,50,-92,2.4,-0.0163181247280809,-55.1135669159114
-6,-66,50,-88,0.6,-0.0025425669619174,-68.1202754903324
-6,-66,50,-88,0.605,-0.002613202625875,-67.6479974052278
-6,-66,50,-88,0.61,-0.0026855672467645,-67.1740619900456
-6,-66,50,-88,0.615,-0.0027597010462032,-66.6983930416042
-6,-66,50,-88,0.62,-0.0028356462807104,-66.2209137923656
-6,-66,50,-88,0.625,-0.0029134473619129,-65.7415468419708
-6,-66,50,-88,0.63,-0.0029931509869755,-65.2602140874564
-6,-66,50,-88,0.635,-0.0030748062800446,-64.7768366519839
-6,-66,50,-88,0.64,-0.0031584649457053,-64.2913348118533
-6,-66,50,-88,0.645,-0.0032441814350969,-63.8036279217041
-6,-66,50,-88,0.65,-0.0033320131258908,-63.3136343375596
-6,-66,50,-88,0.655,-0.0034220205175839,-62.8212713376711
-6,-66,50,-88,0.66,-0.0035142674438999,-62.3264550407743
-6,-66,50,-88,0.665,-0.0036088213047015,-61.8291003216576
-6,-66,50,-88,0.67,-0.0037057533196878,-61.3291207237146
-6,-66,50,-88,0.675,-0.0038051388068502,-60.8264283682269
-6,-66,50,-88,0.68,-0.0039070574887793,-60.3209338601239
-6,-66,50,-88,0.685,-0.0040115938303633,-59.8125461898939
-6,-66,50,-88,0.69,-0.0041188374120967,-59.301172631318
-6,-66,50,-88,0.695,-0.0042288833436913,-58.7867186347073
-6,-66,50,-88,0.7,-0.0043418327235897,-58.2690877152499
-6,-66,50,-88,0.705,-0.0044577931507855,-57.7481813360786
-6,-66,50,-88,0.71,-0.0045768792965442,-57.2238987856303
-6,-66,50,-88,0.715,-0.0046992135448735,-56.6961370488152
-6,-66,50,-88,0.72,-0.0048249267120105,-56.1647906715346
-6,-66,50,-88,0.725,-0.0049541588573078,-55.6297516179465
-6,-66,50,-88,0.73,-0.0050870601996888,-55.0909091199517
-6,-66,50,-88,0.735,-0.0052237921568947,-54.5481495182102
-6,-66,50,-88,0.74,-0.0053645285275234,-54.0013560940267
-6,-66,50,-88,0.745,-0.0055094568399615,-53.4504088913217
-6,-66,50,-88,0.75,-0.005658779896675,-52.8951845278891
-6,-66,50,-88,0.755,-0.0058127175480669,-52.3355559950188
-6,-66,50,-88,0.76,-0.0059715087367459,-51.7713924445077
-6,-66,50,-88,0.765,-0.0061354138613174,-51.2025589619859
-6,-66,50,-88,0.77,-0.0063047175188754,-50.6289163253606
-6,-66,50,-88,0.775,-0.0064797316976578,-50.0503207471077
-6,-66,50,-88,0.78,-0.0066607995063173,-49.4666235989628
-6,-66,50,-88,0.785,-0.0068482995449809,-48.8776711174648
-6,-66,50,-88,0.79,-0.0070426510460207,-48.2833040886246
-6,-66,50,-88,0.795,-0.0072443199408311,-47.6833575098232
-6,-66,50,-88,0.8,-0.0074538260442286,-47.0776602268484
-6,-66,50,-88,0.805,-0.0076717515914638,-46.4660345437629
-6,-66,50,-88,0.81,-0.007898751418071,-45.84829580306
-6,-66,50,-88,0.815,-0.0081355651405548,-45.2242519332858
-6,-66,50,-88,0.82,-0.0083830317824966,-44.5937029610189
-6,-66,50,-88,0.825,-0.0086421073985169,-43.956440483771
-6,-66,50,-88,0.83,-0.0089138863859764,-43.3122470999946
-6,-66,50,-88,0.835,-0.0091996273478854,-42.6608957920028
-6,-66,50,-88,0.84,-0.0095007845921462,-42.002149257145
-6,-66,50,-88,0.845,-0.0098190466350528,-41.3357591821162
-6,-66,50,-88,0.85,-0.010156383440273,-40.6614654547546
-6,-66,50,-88,0.855,-0.0105151045916556,-39.9789953071107
-6,-66,50,-88,0.86,-0.0108979312029644,-39.2880623829992
-6,-66,50,-88,0.865,-0.0113080851518064,-38.5883657226172
-6,-66,50,-88,0.87,-0.0117494002479651,-37.8795886562104
-6,-66,50,-88,0.875,-0.0122264612851482,-37.1613975981788
-6,-66,50,-88,0.88,-0.0127447786860369,-36.4334407325087
-6,-66,50,-88,0.885,-0.0133110087772975,-35.6953465800511
-6,-66,50,-88,0.89,-0.0139332328198088,-34.9467224380691
-6,-66,50,-88,0.895,-0.0146213120409551,-34.1871526827713
-6,-66,50,-88,0.9,-0.0153873414428642,-33.4161969265107
-6,-66,50,-88,0.905,-0.0162462326128485,-32.6333880232622
-6,-66,50,-88,0.91,-0.0172164658655542,-31.8382299194338
-6,-66,50,-88,0.915,-0.0183210658220706,-31.0301953527285
-6,-66,50,-88,0.92,-0.0195888734251264,-30.2087234107569
-6,-66,50,-88,0.925,-0.021056213460346,-29.3732169749854
-6,-66,50,-88,0.93,-0.0227690928544622,-28.523040096738
-6,-66,50,-88,0.935,-0.0247861156105662,-27.6575153838192
-6,-66,50,-88,0.94,-0.0271823714030884,-26.7759215240216
-6,-66,50,-88,0.945,-0.0300546556278701,-25.8774911429685
-6,-66,50,-88,0.95,-0.0335285223689213,-24.9614092998385
-6,-66,50,-88,0.955,-0.0377678779397641,-24.0268130826272
-6,-66,50,-88,0.96,-0.0429881205518422,-23.072793000441
-6,-66,50,-88,0.965,-0.0494742647435903,-22.0983972225969
-6,-66,50,-88,0.97,-0.0576061224420926,-21.1026402413388
-6,-66,50,-88,0.975,-0.0678935429257702,-20.0845183243582
-6,-66,50,-88,0.98,-0.0810260856388006,-19.0430353056711
-6,-66,50,-88,0.985,-0.0979435244993161,-17.9772440309316
-6,-66,50,-88,0.99,-0.119936564093994,-16.8863114011933
-6,-66,50,-88,0.995,-0.148791505188543,-15.7696188225609
-6,-66,50,-88,1.0,-0.18699885703848,-14.6269154301593
-6,-66,50,-88,1.005,-0.238054599331583,-13.4585491536645
-6,-66,50,-88,1.01,-0.306894164395182,-12.2658105837864
-6,-66,50,-88,1.015,-0.400512210581426,-11.0514353924559
-6,-66,50,-88,1.02,-0.528831464418025,-9.82031789206775
-6,-66,50,-88,1.025,-0.705879190434837,-8.58047831393866
-6,-66,50,-88,1.03,-0.95128356950145,-7.34427159410607
-6,-66,50,-88,1.035,-1.29196815797374,-6.12967719917544
-6,-66,50,-88,1.04,-1.76364997300682,-4.96121252974163
-6,-66,50,-88,1.045,-2.4113609315428,-3.86958284246771
-6,-66,50,-88,1.05,-3.28799930852895,-2.88888493060729
-6,-66,50,-88,1.055,-4.45056982443638,-2.0506684267933
-6,-66,50,-88,1.06,-5.9559656335683,-1.37599898433785
-6,-66,50,-88,1.065,-7.8613412038585,-0.86903703913226
-6,-66,50,-88,1.07,-10.236586504777,-0.515957561769962
-6,-66,50,-88,1.075,-13.1997700444758,-0.289920788453565
-6,-66,50,-88,1.08,-17.0065421901245,-0.158976517887522
-6,-66,50,-88,1.085,-22.3462889726082,-0.0929165674495491
-6,-66,50,-88,1.09,-32.2063723458844,-0.0670925837804667
-6,-66,50,-88,1.095,-35.3072573660944,-0.063432858289906
-6,-66,50,-88,1.1,-26.6374039917092,-0.0698048812776683
-6,-66,50,-88,1.105,-23.431870526735,-0.0787492967542133
-6,-66,50,-88,1.11,-21.8795887129502,-0.0861785085097116
-6,-66,50,-88,1.115,-21.1774552365565,-0.0902831648277145
-6,-66,50,-88,1.12,-21.031851621657,-0.0906977361387928
-6,-66,50,-88,1.125,-21.3159942786479,-0.0878973105170727
-6,-66,50,-88,1.13,-21.9808614530279,-0.0827769901811421
-6,-66,50,-88,1.135,-23.0285508955134,-0.076368166266566
-6,-66,50,-88,1.14,-24.5122968916139,-0.0696554423710193
-6,-66,50,-88,1.145,-26.5633487948643,-0.063467255544808
-6,-66,50,-88,1.15,-29.4814823365811,-0.0584203361634081
-6,-66,50,-88,1.155,-34.0867858269027,-0.0549030382502879
-6,-66,50,-88,1.16,-44.3554366024456,-0.0530858491875141
-6,-66,50,-88,1.165,-42.0639463135962,-0.0529496852495624
-6,-66,50,-88,1.17,-33.690669061872,-0.0543243714441944
-6,-66,50,-88,1.175,-29.7132688637284,-0.0569312684740951
-6,-66,50,-88,1.18,-27.2014774510111,-0.0604254602316704
-6,-66,50,-88,1.185,-25.4493653822278,-0.0644342602342858
-6,-66,50,-88,1.19,-24.1749134478924,-0.0685899942123934
-6,-66,50,-88,1.195,-23.2370720986522,-0.0725560222784521
-6,-66,50,-88,1.2,-22.5557179556836,-0.0760457498353081
-6,-66,50,-88,1.205,-22.0817118831607,-0.078834940074394
-6,-66,50,-88,1.21,-21.7836419547327,-0.0807680040998089
-6,-66,50,-88,1.215,-21.641277751543,-0.0817591435141286
-6,-66,50,-88,1.22,-21.6421261863615,-0.0817892962077604
-6,-66,50,-88,1.225,-21.779606783778,-0.0808998286371384
-6,-66,50,-88,1.23,-22.0521982864035,-0.0791838601036296
-6,-66,50,-88,1.235,-22.4632926440643,-0.0767760211177163
-6,-66,50,-88,1.24,-23.0217201830887,-0.07384135518894
-6,-66,50,-88,1.245,-23.7431174886458,-0.0705639805682918
-6,-66,50,-88,1.25,-24.6526154853279,-0.067136039521068
-6,-66,50,-88,1.255,-25.7899418145138,-0.0637473781119246
-6,-66,50,-88,1.26,-27.2195225924412,-0.0605763179594938
-6,-66,50,-88,1.265,-29.0523722425966,-0.0577818012601164
-6,-66,50,-88,1.27,-31.5008370042131,-0.0554971104063273
-6,-66,50,-88,1.275,-35.0510404114158,-0.0538252836168872
-6,-66,50,-88,1.28,-41.3059794974501,-0.0528362692560575
-6,-66,50,-88,1.285,-64.4093653756604,-0.0525657861311076
-6,-66,50,-88,1.29,-40.3744686868817,-0.0530157878884364
-6,-66,50,-88,1.295,-34.6730519936868,-0.0541563697375522
-6,-66,50,-88,1.3,-31.3422356934301,-0.0559289078421384
-6,-66,50,-88,1.305,-29.0248629610226,-0.0582501877811793
-6,-66,50,-88,1.31,-27.2822934250384,-0.0610172593965662
-6,-66,50,-88,1.315,-25.916447836921,-0.0641127508483134
-6,-66,50,-88,1.32,-24.8208972801834,-0.0674103834618537
-6,-66,50,-88,1.325,-23.9319355891212,-0.0707804487943783
-6,-66,50,-88,1.33,-23.2085467157583,-0.0740950375578145
-6,-66,50,-88,1.335,-22.6229447954525,-0.0772328437111894
-6,-66,50,-88,1.34,-22.1556341459605,-0.0800834033904077
-6,-66,50,-88,1.345,-21.79263137701,-0.082550664957951
-6,-66,50,-88,1.35,-21.5238152051973,-0.084555821421389
-6,-66,50,-88,1.355,-21.3419076405698,-0.0860393684613085
-6,-66,50,-88,1.36,-21.2418316059178,-0.0869623795618606
-6,-66,50,-88,1.365,-21.2203075170233,-0.0873070139722284
-6,-66,50,-88,1.37,-21.2756129113949,-0.0870762935443433
-6,-66,50,-88,1.375,-21.4074641915395,-0.0862932012352571
-6,-66,50,-88,1.38,-21.6170017701685,-0.0849991677041961
-6,-66,50,-88,1.385,-21.9068767135415,-0.0832520234604859
-6,-66,50,-88,1.39,-22.2814532209033,-0.0811235028459328
-6,-66,50,-88,1.395,-22.7471615385695,-0.078696393057097
-6,-66,50,-88,1.4,-23.3130665780954,-0.0760614265746223
-6,-66,50,-88,1.405,-23.9917700640202,-0.073314018749184
-6,-66,50,-88,1.41,-24.8008620775967,-0.0705509537612884
-6,-66,50,-88,1.415,-25.7653345634456,-0.0678671214966062
-6,-66,50,-88,1.42,-26.9217952709802,-0.0653524048035024
-6,-66,50,-88,1.425,-28.3263291290945,-0.0630888109000734
-6,-66,50,-88,1.43,-30.0705246810038,-0.0611479322413567
-6,-66,50,-88,1.435,-32.3183690694365,-0.0595888109543914
-6,-66,50,-88,1.44,-35.4073732168303,-0.0584562671865716
-6,-66,50,-88,1.445,-40.2089178621246,-0.057779735771241
-6,-66,50,-88,1.45,-49.3869026609726,-0.0575726380534639
-6,-66,50,-88,1.455,-44.4651333135562,-0.0578322972478366
-6,-66,50,-88,1.46,-37.8619973095163,-0.0585403871230672
-6,-66,50,-88,1.465,-34.1212084470902,-0.0596638859599148
-6,-66,50,-88,1.47,-31.5775011282018,-0.0611564914064845
-6,-66,50,-88,1.475,-29.6867044976819,-0.0629604377480335
-6,-66,50,-88,1.48,-28.2115818013225,-0.0650086457517884
-6,-66,50,-88,1.485,-27.0283554491941,-0.0672271269808939
-6,-66,50,-88,1.49,-26.0646535351619,-0.0695375594298119
-6,-66,50,-88,1.495,-25.2747812192595,-0.0718599494544204
-6,-66,50,-88,1.5,-24.6283100019031,-0.0741152960175994
-6,-66,50,-88,1.505,-24.1042332417862,-0.0762281768837564
-6,-66,50,-88,1.51,-23.6877341867745,-0.0781291821263476
-6,-66,50,-88,1.515,-23.368295696031,-0.0797571276871239
-6,-66,50,-88,1.52,-23.1385523210636,-0.0810609902816413
-6,-66,50,-88,1.525,-22.993581885608,-0.0820015142739793
-6,-66,50,-88,1.53,-22.9304762201129,-0.0825524509117532
-6,-66,50,-88,1.535,-22.9481049934526,-0.0827014002767045
-6,-66,50,-88,1.54,-23.0470292297894,-0.0824502363136261
-6,-66,50,-88,1.545,-23.2295494224244,-0.0818151052730991
-6,-66,50,-88,1.55,-23.4998968172917,-0.0808259978249564
-6,-66,50,-88,1.555,-23.8646027913212,-0.079525904979686
-6,-66,50,-88,1.56,-24.3331189995164,-0.077969577809462
-6,-66,50,-88,1.565,-24.918824830302,-0.0762219207727107
-6,-66,50,-88,1.57,-25.6406789323427,-0.0743560581483348
-6,-66,50,-88,1.575,-26.5260177870262,-0.072451122533123
-6,-66,50,-88,1.58,-27.6155533233787,-0.0705898233198987
-6,-66,50,-88,1.585,-28.9729747220818,-0.0688558612398199
-6,-66,50,-88,1.59,-30.7053498185231,-0.0673312620328975
-6,-66,50,-88,1.595,-33.0131675873441,-0.0660937076704296
-6,-66,50,-88,1.6,-36.3436619915731,-0.06521394684564
-6,-66,50,-88,1.605,-42.0985372293901,-0.0647533672586562
-6,-66,50,-88,1.61,-68.8640331336709,-0.0647618102171224
-6,-66,50,-88,1.615,-42.5245269380724,-0.0652757030463401
-6,-66,50,-88,1.62,-36.3075358508277,-0.0663165767143391
-6,-66,50,-88,1.625,-32.7112918811277,-0.0678900250773028
-6,-66,50,-88,1.63,-30.1858876971998,-0.0699851485875063
-6,-66,50,-88,1.635,-28.2540561431021,-0.0725745097120867
-6,-66,50,-88,1.64,-26.7049589817328,-0.0756146103643869
-6,-66,50,-88,1.645,-25.4267622077837,-0.0790468841292575
-6,-66,50,-88,1.65,-24.3530561118559,-0.0827991787776277
-6,-66,50,-88,1.655,-23.4412632371494,-0.086787688290738
-6,-66,50,-88,1.66,-22.6625479160398,-0.0909192790295716
-6,-66,50,-88,1.665,-21.9965824096218,-0.0950941423224043
-6,-66,50,-88,1.67,-21.4286135026569,-0.0992086959554128
-6,-66,50,-88,1.675,-20.9477179925448,-0.103158649999586
-6,-66,50,-88,1.68,-20.5457165757145,-0.106842148073004
-6,-66,50,-88,1.685,-20.2164737840738,-0.110162893351186
-6,-66,50,-88,1.69,-19.9554357829069,-0.113033169123883
-6,-66,50,-88,1.695,-19.75932161931,-0.115376666124872
-6,-66,50,-88,1.7,-19.6259182066019,-0.117131032904227
-6,-66,50,-88,1.705,-19.553949261429,-0.118250070894548
-6,-66,50,-88,1.71,-19.5430005611608,-0.118705502362815
-6,-66,50,-88,1.715,-19.5934918946023,-0.118488247077173
-6,-66,50,-88,1.72,-19.7066919916102,-0.117609152325402
-6,-66,50,-88,1.725,-19.884777860322,-0.116099131095134
-6,-66,50,-88,1.73,-20.1309454034976,-0.114008675054437
-6,-66,50,-88,1.735,-20.4495850936595,-0.111406722797022
-6,-66,50,-88,1.74,-20.8465465198575,-0.108378879959983
-6,-66,50,-88,1.745,-21.3295315747064,-0.105025006513449
-6,-66,50,-88,1.75,-21.9086831330905,-0.101456207810636
-6,-66,50,-88,1.755,-22.5974846556586,-0.0977912896571315
-6,-66,50,-88,1.76,-23.4141782480732,-0.0941527631615535
-6,-66,50,-88,1.765,-24.384094360076,-0.0906625115329245
-6,-66,50,-88,1.77,-25.5436887187688,-0.0874372569736075
-6,-66,50,-88,1.775,-26.9480357898902,-0.0845839897151385
-6,-66,50,-88,1.78,-28.6860614756339,-0.0821955411466141
-6,-66,50,-88,1.785,-30.9156382057001,-0.0803464968959608
-6,-66,50,-88,1.79,-33.960869220095,-0.079089651754155
-6,-66,50,-88,1.795,-38.6795511812373,-0.0784532049275852
-6,-66,50,-88,1.8,-49.2236180968174,-0.0784388802522534
-6,-66,50,-88,1.805,-46.0022530247466,-0.0790211313914497
-6,-66,50,-88,1.81,-37.8854115173424,-0.0801475571340359
-6,-66,50,-88,1.815,-33.9083739286455,-0.0817406079330403
-6,-66,50,-88,1.82,-31.3475754278474,-0.0837006135936246
-6,-66,50,-88,1.825,-29.5275021237037,-0.0859101057262184
-6,-66,50,-88,1.83,-28.1784894868358,-0.0882393494668074
-6,-66,50,-88,1.835,-27.1677495311741,-0.0905529390238931
-6,-66,50,-88,1.84,-26.4224157687191,-0.0927172523158092
-6,-66,50,-88,1.845,-25.9007966528924,-0.0946085021331463
-6,-66,50,-88,1.85,-25.5799286971064,-0.0961210650879885
-6,-66,50,-88,1.855,-25.4499009390983,-0.0971757148776091
-6,-66,50,-88,1.86,-25.511619185007,-0.0977273329078074
-6,-66,50,-88,1.865,-25.7768920546776,-0.0977716175658073
-6,-66,50,-88,1.87,-26.2708680340978,-0.0973502653207175
-6,-66,50,-88,1.875,-27.0380237135766,-0.096554056571647
-6,-66,50,-88,1.88,-28.155221118978,-0.0955232540520335
-6,-66,50,-88,1.885,-29.761905211384,-0.0944447225514198
-6,-66,50,-88,1.89,-32.1412952223364,-0.0935452203367503
-6,-66,50,-88,1.895,-36.0051079633094,-0.0930804125226859
-6,-66,50,-88,1.9,-44.151674507165,-0.0933193335896543
-6,-66,50,-88,1.905,-44.7277323658647,-0.0945242975425889
-6,-66,50,-88,1.91,-35.380808038703,-0.0969266318081559
-6,-66,50,-88,1.915,-30.7265575909044,-0.100699097677556
-6,-66,50,-88,1.92,-27.641247155615,-0.105926446838357
-6,-66,50,-88,1.925,-25.3648507672991,-0.112576229746913
-6,-66,50,-88,1.93,-23.6028108358098,-0.12047269077436
-6,-66,50,-88,1.935,-22.2139538621576,-0.129277336981304
-6,-66,50,-88,1.94,-21.1238785578668,-0.138480557013429
-6,-66,50,-88,1.945,-20.2937307937109,-0.147409547606137
-6,-66,50,-88,1.95,-19.7077353615494,-0.155258902759208
-6,-66,50,-88,1.955,-19.3691178611691,-0.16115174546401
-6,-66,50,-88,1.96,-19.3016178778758,-0.164241521203624
-6,-66,50,-88,1.965,-19.5575572792093,-0.163867833485724
-6,-66,50,-88,1.97,-20.2384401421131,-0.15978415573239
-6,-66,50,-88,1.975,-21.5484453515207,-0.1524805751456
-6,-66,50,-88,1.98,-23.9636367661221,-0.143629320396379
-6,-66,50,-88,1.985,-29.0524183592086,-0.136680341014949
-6,-66,50,-88,1.99,-53.2785824630885,-0.137619011953941
-6,-66,50,-88,1.995,-26.2241398369161,-0.155850177714511
-6,-66,50,-88,2.0,-19.4365088629021,-0.205065802506207
-6,-66,50,-88,2.005,-15.1077698148278,-0.303765843951845
-6,-66,50,-88,2.01,-11.8732607359219,-0.47486245701318
-6,-66,50,-88,2.015,-9.31195131477547,-0.743668588477995
-6,-66,50,-88,2.02,-7.24575176979806,-1.13388588757657
-6,-66,50,-88,2.025,-5.58240330673345,-1.66222972750352
-6,-66,50,-88,2.03,-4.26104703634487,-2.33367398310327
-6,-66,50,-88,2.035,-3.23019040844964,-3.13971832685524
-6,-66,50,-88,2.04,-2.44041006494883,-4.06066973382161
-6,-66,50,-88,2.045,-1.84434485085378,-5.07064445281388
-6,-66,50,-88,2.05,-1.3991344763856,-6.142841542282
-6,-66,50,-88,2.055,-1.0684464155733,-7.25327852106705
-6,-66,50,-88,2.06,-0.823141677933219,-8.38253988709354
-6,-66,50,-88,2.065,-0.640794756397829,-9.51601069800178
-6,-66,50,-88,2.07,-0.504625136085004,-10.6432936282572
-6,-66,50,-88,2.075,-0.402294351268619,-11.7573454159791
-6,-66,50,-88,2.08,-0.324816525007424,-12.853630351008
-6,-66,50,-88,2.085,-0.265672630061514,-13.9294122231688
-6,-66,50,-88,2.09,-0.220132724456608,-14.9832090623778
-6,-66,50,-88,2.095,-0.184755270927638,-16.0143930130982
-6,-66,50,-88,2.1,-0.157024630416397,-17.0229053461141
-6,-66,50,-88,2.105,-0.135091365763211,-18.0090573709247
-6,-66,50,-88,2.11,-0.117587027382607,-18.9733932146624
-6,-66,50,-88,2.115,-0.10349211834977,-19.9165962288109
-6,-66,50,-88,2.12,-0.0920417625814244,-20.8394257698165
-6,-66,50,-88,2.125,-0.0826580442541835,-21.7426749583214
-6,-66,50,-88,2.13,-0.0749012317884622,-22.6271428522721
-6,-66,50,-88,2.135,-0.0684344129475149,-23.4936164843569
-6,-66,50,-88,2.14,-0.0629976953267339,-24.3428596247184
-6,-66,50,-88,2.145,-0.0583892648271467,-25.1756061078305
-6,-66,50,-88,2.15,-0.0544513892710176,-25.9925562371485
-6,-66,50,-88,2.155,-0.0510600094449733,-26.7943752457462
-6,-66,50,-88,2.16,-0.048116948776399,-27.5816931110046
-6,-66,50,-88,2.165,-0.0455440464166712,-28.3551052417649
-6,-66,50,-88,2.17,-0.0432787118606692,-29.1151737083794
-6,-66,50,-88,2.175,-0.0412705366233535,-29.862428791085
-6,-66,50,-88,2.18,-0.0394786966705655,-30.5973706947398
-6,-66,50,-88,2.185,-0.0378699498635577,-31.3204713281837
-6,-66,50,-88,2.19,-0.0364170836903321,-32.0321760812318
-6,-66,50,-88,2.195,-0.0350977056542324,-32.7329055562905
-6,-66,50,-88,2.2,-0.0338932958248287,-33.4230572280951
-6,-66,50,-88,2.205,-0.0327884610173638,-34.1030070163723
-6,-66,50,-88,2.21,-0.0317703448331898,-34.7731107638935
-6,-66,50,-88,2.215,-0.0308281587779296,-35.4337056175268
-6,-66,50,-88,2.22,-0.0299528078873812,-36.0851113132704
-6,-66,50,-88,2.225,-0.0291365904658581,-36.7276313684012
-6,-66,50,-88,2.23,-0.0283729562061375,-37.3615541851708
-6,-66,50,-88,2.235,-0.0276563105019583,-37.9871540712163
-6,-66,50,-88,2.24,-0.0269818554657887,-38.6046921821666
-6,-66,50,-88,2.245,-0.0263454602348404,-39.2144173920014
-6,-66,50,-88,2.25,-0.0257435547428333,-39.8165670966048
-6,-66,50,-88,2.255,-0.0251730423670814,-40.4113679557411
-6,-66,50,-88,2.26,-0.0246312278177659,-40.999036578395
-6,-66,50,-88,2.265,-0.0241157573824826,-41.5797801561144
-6,-66,50,-88,2.27,-0.0236245692231789,-42.1537970486446
-6,-66,50,-88,2.275,-0.0231558518819241,-42.7212773258437
-6,-66,50,-88,2.28,-0.0227080095138981,-43.2824032695179
-6,-66,50,-88,2.285,-0.0222796326530498,-43.837349838543
-6,-66,50,-88,2.29,-0.0218694735434367,-44.3862851003286
-6,-66,50,-88,2.295,-0.0214764252514694,-44.9293706314316
-6,-66,50,-88,2.3,-0.0210995039192856,-45.4667618898717
-6,-66,50,-88,2.305,-0.0207378336365208,-45.9986085614768
-6,-66,50,-88,2.31,-0.0203906335018674,-46.5250548823877
-6,-66,50,-88,2.315,-0.0200572065216489,-47.0462399396459
-6,-66,50,-88,2.32,-0.0197369300543916,-47.5622979516376
-6,-66,50,-88,2.325,-0.0194292475606856,-48.0733585299894
-6,-66,50,-88,2.33,-0.0191336614580937,-48.5795469243895
-6,-66,50,-88,2.335,-0.0188497269148728,-49.0809842516657
-6,-66,50,-88,2.34,-0.0185770464431789,-49.5777877103368
-6,-66,50,-88,2.345,-0.0183152651755076,-50.0700707817562
-6,-66,50,-88,2.35,-0.0180640667263957,-50.5579434188588
-6,-66,50,-88,2.355,-0.0178231695571012,-51.0415122234539
-6,-66,50,-88,2.36,-0.0175923237736155,-51.5208806128955
